0.91 5.44822 386.19699999999995 2.61377 -2.46928 49707.81420917533
0.92 5.3326 386.224 2.5584700000000002 -2.4553 49179.306083435215
0.93 5.22092 386.251 2.50502 -2.42786 48663.647037674666
0.94 5.11292 386.276 2.45329 -2.4010599999999998 48159.5121291752
0.95 5.00839 386.30199999999996 2.40318 -2.37493 47665.5505877741
0.96 4.9071 386.32599999999996 2.35463 -2.34947 47181.98184625326
0.97 4.80882 386.348 2.30756 -2.32464 46708.45676472589
0.98 4.71349 386.369 2.26193 -2.31245 46244.794467273736
0.99 4.62102 386.389 2.21768 -2.2885 45791.34755863593
1.0 4.53124 386.408 2.17472 -2.2651 45346.18634440305
1.01 4.44405 386.426 2.13299 -2.24222 44909.350178039786
1.02 4.35936 386.444 2.0924400000000003 -2.21981 44481.04172866685
1.03 4.27709 386.461 2.05304 -2.1978400000000002 44060.294568139034
1.04 4.19719 386.477 2.01477 -2.18702 43648.28336084128
1.05 4.11952 386.49199999999996 1.9775900000000002 -2.16566 43244.53240993186
1.06 4.04399 386.506 1.94143 -2.14466 42847.91532254027
1.07 3.9705800000000004 386.52099999999996 1.90629 -2.12398 42459.5119447278
1.08 3.89925 386.535 1.8721299999999998 -2.10359 42078.065076797946
1.09 3.8299 386.55 1.8389099999999998 -2.0834799999999998 41703.78261881164
1.1 3.7625300000000004 386.565 1.8066400000000002 -2.0735200000000003 41337.84412032531
1.11 3.6970400000000003 386.58 1.7752700000000001 -2.0537799999999997 40979.07162360404
1.12 3.6333800000000003 386.595 1.7447700000000002 -2.0342599999999997 40627.37385718088
1.13 3.57148 386.611 1.7150900000000002 -2.01494 40282.63408221274
1.14 3.51126 386.62699999999995 1.6862099999999998 -1.9958099999999999 39944.37971702562
1.15 3.4526199999999996 386.64300000000003 1.6580700000000002 -1.98632 39612.493385300564
1.16 3.3955699999999998 386.66 1.63069 -1.9675 39287.43929145825
1.17 3.3399400000000004 386.676 1.60399 -1.94891 38967.46122704389
1.18 3.28568 386.69300000000004 1.5779299999999998 -1.9305700000000001 38652.49743596585
1.19 3.2327 386.709 1.55247 -1.91241 38342.027789809326
1.2 3.18095 386.726 1.5276 -1.89437 38036.11101912099
1.21 3.13035 386.74199999999996 1.50327 -1.88537 37734.67823877498
1.22 3.0809 386.759 1.47949 -1.86742 37437.58264780921
1.23 3.03246 386.776 1.45622 -1.84953 37144.22312026882
1.24 2.9849900000000003 386.793 1.4334200000000001 -1.83165 36855.08789681283
1.25 2.9384200000000003 386.81 1.41108 -1.81371 36570.55326463631
1.26 2.89273 386.827 1.38919 -1.79567 36290.60674853031
1.27 2.84783 386.845 1.36773 -1.7866099999999998 36017.37555371086
1.28 2.80367 386.86199999999997 1.34666 -1.7683799999999998 35751.79251371033
1.29 2.7602 386.881 1.3259299999999998 -1.7500200000000001 35492.457201656194
1.3 2.71742 386.9 1.3055299999999999 -1.73144 35237.73468878151
1.31 2.6753299999999998 386.92199999999997 1.28548 -1.7126 34987.501882847755
1.32 2.63387 386.94599999999997 1.26578 -1.6933900000000002 34742.96210927749
1.33 2.59305 386.973 1.2463899999999999 -1.6836400000000002 34506.94752098504
1.34 2.55292 387.00300000000004 1.22732 -1.6637400000000002 34278.238330463995
1.35 2.51343 387.039 1.20856 -1.64326 34057.47397146904
1.36 2.4744900000000003 387.08 1.1901 -1.62208 33846.7297839545
1.37 2.43607 387.12800000000004 1.17193 -1.60005 33648.23265537784
1.38 2.39815 387.185 1.15402 -1.57686 33463.88546216282
1.39 2.36068 387.25199999999995 1.13638 -1.56464 33295.19239032652
1.4 2.3235099999999997 387.12699999999995 1.11895 -1.5389 33142.342835531716
1.41 2.28648 387.131 1.10169 -1.5112 33009.42956088259
1.42 2.24959 387.135 1.0846 -1.4812299999999998 32900.68156720639
1.43 2.2128200000000002 387.14099999999996 1.06766 -1.44915 32819.915906456525
1.44 2.17614 387.147 1.0508600000000001 -1.41441 32772.344464722366
1.45 2.1395299999999997 387.155 1.03421 -1.39608 32758.395606256137
1.46 2.10284 387.166 1.01762 -1.35695 32790.844768098345
1.47 2.0659 387.17800000000005 1.00102 -1.31384 32869.50845481529
1.48 2.02865 387.19300000000004 0.9843280000000001 -1.2660799999999999 33002.30770327565
1.49 1.99167 387.208 0.967493 -1.21455 33189.077337626084
